vendor_count,is_chain,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,engagement_duration,tot_value_cui,preferred_order_day,preferred_order_hour,age_category
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,0.0,4.73,4.0,11.0,26
1.0,1.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,4.0,17.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,5.48,4.0,17.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,14.59,4.0,15.0,42
1.0,1.0,31.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.28,4.0,3.0,42
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.47,4.0,18.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0.0,0.0,0.0,0.0,9.54,4.0,20.0,26
1.0,1.0,0.0,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,4.0,18.0,26
1.0,1.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,4.0,10.0,42
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17,4.0,6.0,16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,5.47,4.0,17.0,26
1.0,1.0,0.0,0.0,19.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.14,4.0,10.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,25.63,4.0,20.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,5.34,4.0,18.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,4.0,16.0,26
1.0,1.0,0.0,0.0,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,4.0,6.0,26
1.0,1.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,4.0,7.0,26
1.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,4.0,17.0,26
1.0,0.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.71,4.0,5.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,3.77,4.0,17.0,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,12.75,4.0,21.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,12.72,4.0,16.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,4.0,12.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,6.38,4.0,17.0,58
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,0.0,0.0,0.0,0.0,0.0,0.0,17.37,4.0,16.0,26
2.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.8,4.0,17.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.0,0.0,0.0,0.0,0.0,11.38,4.0,17.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,9.79,4.0,18.0,42
1.0,0.0,0.0,30.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68,4.0,23.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,4.0,19.0,26
1.0,2.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,4.0,13.0,42
1.0,1.0,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,4.0,18.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,6.4,4.0,18.0,26
1.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,4.0,9.0,42
2.0,2.0,0.0,12.3,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,4.0,10.0,42
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.52,4.0,11.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.19,0.0,0.0,0.0,0.0,0.0,0.0,14.19,4.0,16.0,26
1.0,1.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,4.0,21.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,4.06,4.0,20.0,26
1.0,1.0,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,4.0,16.0,26
1.0,1.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,4.0,19.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,20.55,4.0,18.0,42
1.0,0.0,0.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,4.0,17.0,42
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,0.0,0.0,25.04,4.0,15.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,5.88,4.0,16.0,42
1.0,1.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,4.0,8.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.16,4.0,17.0,26
2.0,1.0,0.0,24.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,4.0,19.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,2.78,4.0,15.0,26
1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0,42
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,4.0,10.0,26
1.0,1.0,0.0,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09,4.0,10.0,58
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,3.36,4.0,18.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,4.0,20.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18,0.0,0.0,78.18,4.0,13.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,0.0,0.0,24.43,4.0,14.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,4.0,17.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,9.98,4.0,23.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,6.4,4.0,12.0,26
2.0,2.0,11.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,4.0,9.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,5.06,4.0,17.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,16.61,4.0,15.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,3.44,4.0,19.0,42
1.0,1.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,4.0,7.0,42
1.0,1.0,24.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,4.0,1.0,42
1.0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,4.0,14.0,16
1.0,1.0,0.0,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.89,4.0,9.0,26
1.0,1.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,4.0,13.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.38,4.0,16.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,4.0,17.0,26
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,0.0,0.0,0.0,0.0,0.0,0.0,15.08,4.0,19.0,26
2.0,1.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.4,4.0,11.0,26
2.0,1.0,0.0,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,1.0,42.62,4.0,2.0,26
1.0,2.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.98,4.0,19.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,1.0,9.010000000000002,4.0,18.0,26
2.0,1.0,18.6,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.200000000000003,4.0,16.0,42
2.0,2.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.78,4.0,10.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,12.84,0.0,0.0,0.0,0.0,2.0,23.619999999999997,4.0,17.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,2.0,6.5,4.0,17.0,26
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,3.06,0.0,0.0,9.89,0.0,0.0,3.0,15.68,4.0,0.0,26
2.0,3.0,0.0,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.36,0.0,13.0,26
2.0,2.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,4.0,5.5,1.0,0.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,4.0,23.31,1.0,16.0,26
2.0,2.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,0.0,0.0,0.0,0.0,4.0,42.29,1.0,8.0,26
3.0,3.0,4.38,0.0,1.18,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.149999999999999,0.0,14.0,26
1.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.54,2.0,13.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.62,0.0,5.0,93.10499999999999,2.0,13.0,26
3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,5.0,27.380000000000003,1.0,5.0,42
2.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,13.54,0.0,0.0,0.0,0.0,6.0,21.72,3.0,6.0,26
2.0,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.74,3.0,3.0,26
2.0,2.0,0.0,0.0,0.0,0.0,7.47,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.370000000000001,3.0,11.0,42
2.0,2.0,0.0,36.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.86,1.0,3.0,26
3.0,3.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,0.0,0.0,0.0,0.0,7.0,25.19,4.0,16.0,26
2.0,2.0,5.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.99,4.0,9.0,42
1.0,2.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.46,4.0,19.0,42
2.0,2.0,13.58,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.68,4.0,19.0,26
2.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.2,4.0,10.0,58
3.0,4.0,5.98,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.960000000000001,4.0,19.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,14.92,8.0,21.54,4.0,16.0,26
3.0,3.0,5.06,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,8.0,33.86,4.0,10.0,26
2.0,2.0,0.0,0.0,0.0,0.0,3.45,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.42,4.0,15.0,58
2.0,1.0,0.0,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.96,4.0,12.0,26
3.0,4.0,2.38,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,0.0,0.0,9.0,15.42,6.0,11.0,26
2.0,2.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.64,0.0,0.0,0.0,0.0,10.0,41.88,0.0,3.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,10.02,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,10.0,13.39,0.0,10.0,42
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.25,0.0,18.0,26
3.0,3.0,0.0,0.0,4.25,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,12.07,0.0,0.0,0.0,10.0,17.79,0.0,13.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,6.17,0.0,0.0,0.0,0.0,11.0,19.21,1.0,0.0,26
3.0,3.0,5.91,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.87,0.0,0.0,0.0,0.0,12.0,20.82,1.0,10.0,26
2.0,3.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.4,1.0,18.0,26
2.0,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,0.0,0.0,13.0,11.969999999999999,3.0,6.0,42
2.0,2.0,0.0,19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,13.0,24.85,4.0,10.0,26
2.0,2.0,5.97,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.86,3.0,8.0,26
2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,13.0,8.52,3.0,11.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,13.0,6.66,3.0,17.0,42
2.0,2.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,13.0,3.19,3.0,10.0,26
2.0,2.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.89,3.0,15.0,26
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,0.0,0.0,13.0,36.7,3.0,17.0,26
2.0,1.0,0.0,41.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.69,4.0,10.0,42
2.0,2.0,0.0,0.0,4.19,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.32,4.0,14.0,26
4.0,1.0,0.0,156.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,93.10499999999999,4.0,2.0,26
2.0,2.0,0.0,0.0,1.89,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.28,4.0,10.0,42
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,5.48,0.0,16.0,9.11,4.0,12.0,26
4.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,2.6,0.0,0.0,16.0,9.02,6.0,12.0,26
3.0,3.0,0.0,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,1.62,19.0,9.71,2.0,11.0,26
3.0,2.0,0.0,1.11,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,20.0,6.78,4.0,8.0,26
2.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,20.0,13.08,3.0,21.0,26
3.0,3.0,14.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,20.0,17.34,3.0,17.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,10.82,0.0,0.0,20.0,21.04,3.0,18.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,23.03,0.0,0.0,0.0,0.0,21.0,28.200000000000003,4.0,16.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11,0.0,0.0,0.0,0.0,0.0,21.0,14.11,4.0,17.0,26
2.0,2.0,0.0,19.51,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.490000000000002,4.0,10.0,26
2.0,2.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.08,4.0,15.0,26
4.0,3.0,4.22,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,8.53,0.0,0.0,0.0,0.0,0.0,21.0,16.03,4.0,19.0,42
2.0,2.0,36.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.45,4.0,18.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,0.0,0.0,0.0,0.0,0.0,22.0,17.22,4.0,9.0,42
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,0.0,0.0,0.0,0.0,0.0,22.0,18.34,5.0,18.0,26
3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,3.49,22.0,10.94,2.0,20.0,26
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,22.0,6.62,3.0,12.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,3.29,0.0,0.0,23.0,4.01,4.0,18.0,26
2.0,2.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,23.0,6.07,4.0,13.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,23.0,31.66,4.0,16.0,26
4.0,4.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,3.59,0.0,0.0,0.0,0.0,0.0,24.0,8.51,0.0,11.0,26
2.0,1.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,24.0,8.42,0.0,19.0,26
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,12.48,0.0,0.0,24.0,18.33,0.0,17.0,26
1.0,2.0,28.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.03,3.0,10.0,42
4.0,4.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,6.56,2.39,0.0,0.0,9.39,0.0,0.0,27.0,27.26,6.0,7.0,42
2.0,2.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,19.91,3.0,16.0,26
4.0,5.0,1.7,0.0,9.97,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,27.0,18.55,3.0,19.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,0.0,0.0,27.0,11.65,4.0,17.0,42
2.0,2.0,2.58,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.76,3.0,13.0,42
3.0,2.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,2.63,1.18,0.0,0.0,27.0,7.9799999999999995,3.0,14.0,26
2.0,2.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,28.0,16.28,4.0,18.0,26
2.0,2.0,20.62,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.09,4.0,8.0,26
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,6.82,28.0,15.790000000000001,4.0,11.0,26
2.0,2.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.149999999999999,4.0,19.0,26
2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.0,0.0,29.0,5.01,4.0,19.0,26
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,29.0,18.18,4.0,15.0,26
3.0,2.0,11.84,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,29.0,22.939999999999998,0.0,15.0,26
